row_id,basic_char_len_log,basic_word_count_log,basic_rating_deviation,basic_sentiment_compound,basic_verified_purchase,adv_review_velocity_30d,adv_product_burst_7d,adv_reviewer_behavior_score,adv_time_gap_hours_log
23145,6.0282784,4.3820267,0.9354343,0.251,1.0,0.0,0.0,0.09317873,8.157623
23146,5.7776523,4.1108737,1.0645658,0.9421,1.0,0.0,0.0,0.43192995,8.157623
23147,5.8348107,4.1431346,1.0645658,0.9546,0.0,0.0,0.0,0.4516396,8.157623
23148,4.787492,3.218876,0.9354343,0.0498,1.0,0.0,0.0,-0.29847568,8.157623
23149,5.3033047,3.637586,1.0645658,0.7964,1.0,0.0,0.0,0.24670726,8.157623
23150,4.4188404,2.944439,1.0645658,0.6597,1.0,0.0,0.0,-0.029005852,8.157623
23151,4.7361984,3.1354942,2.9354343,-0.1776,1.0,0.0,0.0,0.19563836,8.157623
23152,2.8903718,1.3862944,1.0645658,0.5994,1.0,0.0,0.0,-0.41468263,8.157623
23153,3.3322046,2.0794415,1.0645658,0.431,1.0,0.0,1.0,-0.39909324,8.157623
23154,2.5649493,0.6931472,1.0645658,0.0,1.0,0.0,0.0,-0.79949045,8.157623
23155,4.0430512,2.4849067,1.0645658,0.7096,1.0,0.0,0.0,-0.090426914,8.157623
23156,7.1608458,5.4930615,1.0645658,0.9818,1.0,0.0,0.0,0.7732766,8.157623
23157,4.248495,2.6390574,1.0645658,0.8664,0.0,0.0,0.0,0.038146365,8.157623
23158,4.9416423,3.2580965,1.0645658,0.9118,1.0,0.0,0.0,0.22236438,8.157623
23159,3.3672957,1.609438,1.0645658,0.0,1.0,0.0,0.0,-0.61337006,8.157623
23160,2.7725887,1.0986123,1.0645658,0.0,1.0,0.0,0.0,-0.7513243,8.157623
23161,4.394449,2.7080503,1.0645658,0.5994,1.0,0.0,0.0,-0.06578167,8.157623
23162,4.1431346,2.5649493,1.0645658,0.6696,1.0,0.0,0.0,-0.087852485,8.157623
23163,5.365976,3.6109178,1.0645658,0.9818,1.0,0.0,0.0,0.35692048,8.157623
23164,4.394449,2.7080503,1.0645658,0.765,1.0,0.0,0.0,0.01967598,8.157623
23165,6.363028,4.7361984,1.0645658,0.6597,1.0,0.0,0.0,0.4219875,8.157623
23166,2.3025851,0.6931472,1.0645658,0.5994,1.0,0.0,0.0,-0.5510316,8.157623
23167,4.477337,2.944439,1.0645658,0.836,1.0,0.0,0.0,0.07554289,8.157623
23168,4.8598123,3.218876,1.0645658,0.6249,1.0,0.0,0.0,0.055327926,8.157623
23169,4.4188404,2.8332133,1.0645658,0.828,1.0,0.0,0.0,0.05784513,8.157623
23170,7.205635,5.5373344,2.9354343,0.9705,1.0,0.0,0.0,1.3609493,8.157623
23171,3.6109178,1.9459101,2.9354343,0.0,1.0,0.0,0.0,0.026257157,8.157623
23172,2.6390574,1.0986123,2.9354343,-0.5423,1.0,0.0,0.0,-0.4790386,8.157623
23173,3.8286414,2.3978953,1.0645658,0.3612,1.0,0.0,0.0,-0.31995493,8.157623
23174,5.749393,4.0943446,2.9354343,0.0,1.0,0.0,0.0,0.52231944,8.157623
23175,4.4308167,2.8903718,1.9354342,0.6124,1.0,0.0,0.0,0.22079635,8.157623
23176,5.880533,4.204693,0.06456572,0.953,1.0,0.0,0.0,0.14973912,8.157623
23177,3.871201,2.1972246,1.0645658,0.4748,1.0,0.0,0.0,-0.25145924,8.157623
23178,3.8066626,2.1972246,1.0645658,0.5093,0.0,0.0,0.0,-0.24862657,8.157623
23179,5.3033047,3.6109178,1.9354342,-0.5411,1.0,0.0,0.0,-0.17207457,8.157623
23180,5.4553213,3.7841897,1.0645658,0.8974,1.0,0.0,0.0,0.3340914,8.157623
23181,7.0475173,5.3082676,1.0645658,0.9696,0.0,0.0,0.0,0.74069196,8.157623
23182,5.267858,3.6109178,0.9354343,0.34,1.0,0.0,0.0,-0.03728773,8.157623
23183,5.0238805,3.2580965,1.0645658,0.9073,1.0,0.0,0.0,0.23911895,8.157623
23184,5.6347895,4.0073333,1.0645658,0.886,1.0,0.0,0.0,0.36983976,8.157623
23185,4.8202815,3.2580965,1.0645658,0.0,1.0,0.0,0.0,-0.27632082,8.157623
23186,4.5849676,2.8903718,1.0645658,0.765,1.0,0.0,0.0,0.063870534,8.157623
23187,4.727388,3.0445225,0.9354343,-0.2755,1.0,0.0,0.0,-0.4802886,8.157623
23188,4.0253515,2.3978953,1.0645658,0.8402,1.0,0.0,0.0,-0.027136737,8.157623
23189,5.5333896,3.9702919,2.9354343,0.8861,1.0,0.0,0.0,0.9294837,8.157623
23190,4.2195077,2.7725887,2.9354343,0.0,1.0,0.0,0.0,0.16743179,8.157623
23191,5.1059456,3.5263605,1.0645658,0.6369,1.0,0.0,0.0,0.118616015,8.157623
23192,3.988984,2.3978953,0.06456572,0.4295,1.0,0.0,0.0,-0.5591951,8.157623
23193,5.480639,3.871201,1.0645658,0.9349,1.0,0.0,0.0,0.35931617,8.157623
23194,4.787492,3.1780539,0.9354343,0.4404,1.0,0.0,0.0,-0.09690709,8.157623
23195,5.525453,3.8918202,1.0645658,0.9036,1.0,0.0,0.0,0.35355937,8.157623
23196,4.9272537,3.295837,1.0645658,0.8745,1.0,0.0,0.0,0.19977802,8.157623
23197,3.0910425,1.609438,1.0645658,0.34,1.0,0.0,0.0,-0.50199604,8.157623
23198,4.5325994,2.8332133,1.0645658,0.09,1.0,0.0,0.0,-0.2966101,8.157623
23199,4.8598123,3.1354942,1.0645658,0.9322,1.0,0.0,0.0,0.21390966,8.157623
23200,4.0253515,2.3025851,1.0645658,0.8002,1.0,0.0,0.0,-0.04777868,8.157623
23201,5.8406415,4.158883,1.0645658,0.9746,1.0,0.0,0.0,0.46331316,8.157623
23202,5.1474943,3.465736,1.0645658,-0.4331,1.0,0.0,0.0,-0.42391786,8.157623
23203,3.8918202,2.1972246,1.9354342,0.6369,1.0,0.0,0.0,0.10840847,8.157623
23204,3.4011974,1.9459101,0.9354343,0.0,1.0,0.0,0.0,-0.64575374,8.157623
23205,4.983607,3.3672957,2.9354343,-0.631,1.0,0.0,0.0,0.019053208,8.157623
23206,5.1817837,3.583519,0.06456572,-0.0405,1.0,0.0,0.0,-0.52504414,8.157623
23207,4.3694477,2.7080503,1.0645658,0.3818,1.0,0.0,0.0,-0.1838734,8.157623
23208,5.5174527,3.583519,1.0645658,0.765,1.0,0.0,0.0,0.28017926,8.157623
23209,4.919981,3.3672957,1.0645658,0.8268,1.0,0.0,0.0,0.17347543,8.157623
23210,4.691348,3.0910425,2.9354343,-0.8556,1.0,0.0,0.0,-0.1646466,8.157623
23211,5.627621,3.9512436,2.9354343,-0.3291,1.0,0.0,0.0,0.3242404,8.157623
23212,5.5683446,3.9512436,1.0645658,-0.2942,1.0,0.0,0.0,-0.25461408,8.157623
23213,4.204693,2.6390574,1.0645658,0.2942,1.0,0.0,0.0,-0.26729754,8.157623
23214,4.26268,2.5649493,1.0645658,0.8996,1.0,0.0,0.0,0.05856959,8.157623
23215,5.5451775,3.988984,1.0645658,0.9795,0.0,0.0,0.0,0.39730296,8.157623
23216,5.1416636,3.5263605,1.0645658,0.9467,1.0,0.0,0.0,0.2867734,8.157623
23217,3.7376697,2.0794415,1.0645658,0.9413,1.0,0.0,0.0,-0.04169786,8.157623
23218,4.317488,2.5649493,1.0645658,0.4588,0.0,0.0,0.0,-0.15619077,8.157623
23219,5.583496,4.0430512,1.9354342,0.8225,1.0,0.0,0.0,0.59660536,8.157623
23220,3.3322046,1.7917595,1.0645658,0.6114,0.0,0.0,0.0,-0.3059981,8.157623
23221,4.26268,2.8903718,0.9354343,0.2732,1.0,0.0,0.0,-0.30493107,8.157623
23222,3.9318256,2.4849067,1.9354342,-0.2991,1.0,0.0,0.0,-0.365333,8.157623
23223,5.9053617,4.248495,0.9354343,0.2952,1.0,0.0,0.0,0.087475084,8.157623
23224,4.2341065,2.7080503,0.9354343,-0.1689,1.0,0.0,0.0,-0.5397043,8.157623
23225,3.3322046,1.7917595,1.0645658,0.7003,1.0,0.0,0.0,-0.26012135,8.157623
23226,5.327876,3.713572,1.0645658,0.8971,1.0,0.0,0.0,0.30437315,8.157623
23227,4.26268,2.6390574,1.0645658,0.4053,1.0,0.0,0.0,-0.19651324,8.157623
23228,5.313206,3.583519,1.0645658,0.4558,1.0,0.0,0.0,0.07323785,8.157623
23229,5.463832,3.8066626,0.06456572,0.7027,1.0,0.0,0.0,-0.07609005,8.157623
23230,6.2461066,4.644391,0.06456572,0.9414,1.0,0.0,0.0,0.22855514,8.157623
23231,4.644391,3.0445225,1.0645658,0.7869,0.0,0.0,0.0,0.08895645,8.157623
23232,7.1459846,5.4467373,1.0645658,0.9739,0.0,0.0,0.0,0.76575243,8.157623
23233,5.3082676,3.6109178,1.0645658,-0.5574,1.0,0.0,0.0,-0.45076814,8.157623
23234,7.181592,5.583496,2.9354343,-0.9713,0.0,0.0,0.0,0.3533087,8.157623
23235,4.5849676,3.0445225,1.0645658,0.5093,1.0,0.0,0.0,-0.0680831,8.157623
23236,5.1532917,3.295837,1.0645658,0.469,1.0,0.0,0.0,0.04295434,8.157623
23237,6.1484685,4.477337,2.9354343,0.6893,1.0,0.0,0.0,0.97060525,8.157623
23238,4.5325994,2.1972246,1.0645658,0.8852,1.0,0.0,0.0,0.11375177,8.157623
23239,4.356709,2.7725887,1.0645658,0.9229,1.0,0.0,0.0,0.09240543,8.157623
23240,5.641907,3.988984,1.0645658,0.8687,1.0,0.0,0.0,0.36256313,8.157623
23241,5.220356,3.637586,1.0645658,0.6478,1.0,0.0,0.0,0.15078072,8.157623
23242,4.4886365,2.7725887,1.0645658,0.7184,0.0,0.0,0.0,0.017476732,8.157623
23243,4.543295,2.8903718,2.9354343,0.0,1.0,0.0,0.0,0.2425407,8.157623
23244,3.8501475,2.1972246,1.0645658,0.0,0.0,0.0,0.0,-0.50136286,8.157623
23245,4.5217886,2.944439,1.0645658,0.5984,1.0,0.0,0.0,-0.03675878,8.157623
23246,3.8918202,1.7917595,1.9354342,0.0,1.0,0.0,0.0,-0.22026289,8.157623
23247,5.4293456,3.637586,2.9354343,-0.2144,1.0,0.0,0.0,0.33743718,8.157623
23248,3.6888795,2.1972246,1.0645658,0.5994,1.0,0.0,1.0,-0.22945274,8.157623
23249,5.3844953,3.8066626,1.0645658,0.8908,0.0,0.0,0.0,0.31425592,8.157623
23250,4.0775375,2.3978953,1.0645658,0.903,1.0,0.0,0.0,0.01737665,8.157623
23251,3.2580965,1.9459101,1.0645658,0.8118,1.0,0.0,0.0,-0.21977277,8.157623
23252,2.3978953,1.0986123,1.0645658,0.7249,1.0,0.0,0.0,-0.46415836,8.157623
23253,2.3978953,1.0986123,0.9354343,0.0,1.0,0.0,0.0,-0.8784898,8.157623
23254,5.8493247,4.189655,1.0645658,0.8553,1.0,0.0,0.0,0.4037628,8.157623
23255,2.9957323,1.609438,0.06456572,0.0,1.0,0.0,0.0,-1.0112426,8.157623
23256,3.583519,2.1972246,0.9354343,-0.3089,1.0,0.0,0.0,-0.762868,8.157623
23257,2.5649493,1.3862944,1.0645658,0.5954,1.0,0.0,0.0,-0.4922351,8.157623
23258,3.1780539,1.9459101,1.0645658,0.2732,1.0,0.0,0.0,-0.51628405,8.157623
23259,7.5427437,5.846439,0.06456572,0.9914,0.0,0.0,0.0,0.5551385,8.157623
23260,5.9687076,4.4188404,1.0645658,0.6841,1.0,0.0,0.0,0.3431085,8.157623
23261,4.4998097,2.944439,1.0645658,0.8519,1.0,0.0,0.0,0.088961095,8.157623
23262,4.6821313,2.8903718,1.0645658,0.6892,1.0,0.0,0.0,0.04729313,8.157623
23263,3.4965076,1.9459101,1.0645658,0.3612,1.0,0.0,0.0,-0.39700004,8.157623
23264,5.1357985,3.465736,1.0645658,0.9115,1.0,0.0,0.0,0.26724797,8.157623
23265,4.356709,2.8903718,2.9354343,0.3031,1.0,0.0,0.0,0.3556727,8.157623
23266,3.2580965,1.7917595,2.9354343,0.0,1.0,0.0,0.0,-0.05558685,8.157623
23267,5.2040067,3.6109178,0.9354343,-0.3304,1.0,0.0,0.0,-0.39805835,8.157623
23268,5.4930615,3.8501475,1.0645658,0.9703,1.0,0.0,0.0,0.38046595,8.157623
23269,4.75359,3.3672957,1.0645658,0.9229,1.0,0.0,0.0,0.18447003,8.157623
23270,5.7960577,4.1108737,2.9354343,0.7757,1.0,0.0,0.0,0.9334431,8.157623
23271,6.7787848,5.1119876,2.9354343,-0.8387,0.0,0.0,0.0,0.3282976,8.157623
23272,3.912023,2.3025851,0.06456572,0.4404,1.0,0.0,0.0,-0.5714228,8.157623
23273,4.276666,2.8332133,1.0645658,0.4404,1.0,0.0,0.0,-0.17515554,8.157623
23274,4.3307333,2.8332133,0.06456572,0.9121,1.0,0.0,0.0,-0.23087443,8.157623
23275,4.6728287,2.944439,1.0645658,0.9243,1.0,0.0,0.0,0.16645828,8.157623
23276,6.016157,4.4998097,1.0645658,0.9386,1.0,0.0,0.0,0.48544976,8.157623
23277,5.918894,4.276666,1.0645658,0.63,0.0,0.0,0.0,0.303635,8.157623
23278,5.214936,3.6109178,1.0645658,0.8955,1.0,0.0,0.0,0.27734867,8.157623
23279,4.4426513,2.7725887,1.0645658,0.8074,1.0,0.0,0.0,0.052737888,8.157623
23280,5.602119,3.9702919,1.9354342,0.609,1.0,0.0,0.0,0.49074882,8.157623
23281,5.075174,3.4339871,1.0645658,0.9088,1.0,0.0,0.0,0.25179154,8.157623
23282,4.394449,2.7725887,1.0645658,0.8519,1.0,0.0,0.0,0.064520605,8.157623
23283,7.213032,5.4595857,1.0645658,0.9918,0.0,0.0,0.0,0.79054266,8.157623
23284,4.9272537,3.1354942,1.9354342,0.4588,0.0,0.0,0.0,0.2566898,8.157623
23285,4.248495,2.7725887,0.9354343,-0.4588,1.0,0.0,0.0,-0.68596905,8.157623
23286,6.2461066,4.6821313,1.0645658,0.4102,1.0,0.0,0.0,0.2661111,8.157623
23287,5.209486,3.5553482,0.06456572,0.8639,1.0,0.0,1.0,-0.0519036,8.157623
23288,6.3279366,4.6821313,0.06456572,0.7812,1.0,0.0,0.0,0.16486627,8.157623
23289,4.26268,2.7080503,0.9354343,0.4737,1.0,0.0,0.0,-0.20146333,8.157623
23290,5.7525725,4.204693,2.9354343,0.4997,1.0,0.0,0.0,0.78092647,8.157623
23291,7.2964134,5.710427,1.0645658,0.9973,0.0,0.0,0.0,0.8127229,8.157623
23292,7.2004247,5.598422,0.9354343,0.9105,0.0,0.0,0.0,0.70541567,8.157623
23293,2.9957323,1.3862944,0.9354343,0.3612,1.0,0.0,0.0,-0.55341274,8.157623
23294,4.7361984,2.9957323,1.0645658,0.3382,1.0,0.0,0.0,-0.121297956,8.157623
23295,5.6240177,3.9318256,1.0645658,0.1259,1.0,0.0,0.0,-0.024907606,8.157623
23296,5.616771,4.0430512,0.9354343,-0.2226,1.0,0.0,0.0,-0.2466793,8.157623
23297,3.8501475,2.3025851,0.9354343,0.3716,1.0,0.0,0.0,-0.34984705,8.157623
23298,3.218876,1.7917595,1.0645658,0.836,1.0,0.0,0.0,-0.21638241,8.157623
23299,4.9767337,3.3322046,0.9354343,0.1027,1.0,0.0,0.0,-0.22727822,8.157623
23300,6.9555926,5.313206,1.0645658,0.9868,1.0,0.0,0.0,0.72824425,8.157623
23301,4.8520303,3.2580965,2.9354343,0.3867,1.0,0.0,0.0,0.5137141,8.157623
23302,3.912023,2.3025851,1.0645658,0.0,1.0,0.0,0.0,-0.48700964,8.157623
23303,5.187386,3.637586,2.9354343,0.4939,1.0,0.0,0.0,0.646827,8.157623
23304,6.5539336,4.9904327,1.0645658,-0.8254,1.0,0.0,0.0,-0.30011198,8.157623
23305,5.8833222,4.189655,1.0645658,0.9196,1.0,0.0,0.0,0.44483116,8.157623
23306,5.4930615,3.7612002,1.0645658,0.9244,1.0,0.0,0.0,0.3567793,8.157623
23307,6.660575,4.9416423,0.06456572,0.9761,0.0,0.0,0.0,0.3426063,8.157623
23308,3.0910425,1.7917595,2.9354343,0.6124,1.0,0.0,0.0,0.22168978,8.157623
23309,5.4553213,3.7376697,1.0645658,0.9673,1.0,0.0,0.0,0.37016317,8.157623
23310,6.6707664,5.0039463,1.0645658,0.9805,1.0,0.0,0.0,0.65892196,8.157623
23311,7.5786567,5.9401712,0.9354343,0.9804,1.0,0.0,0.0,0.82922596,8.157623
23312,4.7004805,2.944439,2.9354343,-0.5267,1.0,0.0,1.0,0.007200255,8.157623
23313,5.529429,3.871201,2.9354343,-0.4333,1.0,0.0,0.0,0.2476905,8.157623
23314,5.9788857,4.4308167,1.0645658,0.8862,1.0,0.0,0.0,0.44976297,8.157623
23315,3.5553482,1.9459101,1.0645658,0.4404,1.0,0.0,0.0,-0.34247977,8.157623
23316,4.7957907,3.0910425,0.9354343,0.5256,1.0,0.0,0.0,-0.051014673,8.157623
23317,4.477337,2.7080503,0.06456572,0.6597,1.0,0.0,0.0,-0.32711747,8.157623
23318,3.1780539,1.609438,1.0645658,0.5719,1.0,0.0,0.0,-0.36214033,8.157623
23319,4.477337,2.8332133,1.0645658,0.9014,1.0,0.0,0.0,0.10929247,8.157623
23320,4.7957907,3.0910425,0.06456572,0.4577,1.0,0.0,0.0,-0.35748756,8.157623
23321,4.8121843,3.1354942,2.9354343,0.5106,1.0,0.0,0.0,0.56840944,8.157623
23322,3.713572,2.0794415,1.9354342,0.3818,1.0,0.0,0.0,-0.064583786,8.157623
23323,4.6728287,2.9957323,1.0645658,0.9318,1.0,0.0,0.0,0.17032865,8.157623
23324,4.8202815,3.3322046,2.9354343,0.0083,1.0,0.0,0.0,0.31107655,8.157623
23325,6.1800165,4.543295,1.9354342,0.6855,1.0,0.0,0.0,0.66428155,8.157623
23326,3.1780539,1.7917595,1.0645658,0.7238,1.0,0.0,0.0,-0.28375256,8.157623
23327,5.159055,3.5553482,1.0645658,0.9455,1.0,0.0,0.0,0.29018852,8.157623
23328,4.89784,3.2580965,0.9354343,0.0068,1.0,0.0,0.0,-0.29506832,8.157623
23329,3.1354942,1.609438,1.0645658,0.5399,1.0,0.0,0.0,-0.38852644,8.157623
23330,5.846439,4.2341065,1.0645658,0.8708,1.0,0.0,0.0,0.41109207,8.157623
23331,5.3936276,3.713572,1.0645658,0.9839,1.0,0.0,0.0,0.36441854,8.157623
23332,4.9972124,3.1354942,1.0645658,0.8591,1.0,0.0,0.0,0.20805916,8.157623
23333,3.218876,1.7917595,0.06456572,0.6249,1.0,0.0,0.0,-0.6370013,8.157623
23334,4.882802,3.295837,1.0645658,0.8942,1.0,0.0,0.0,0.19963269,8.157623
23335,5.7170277,4.1271343,1.0645658,0.9375,1.0,0.0,0.0,0.41549304,8.157623
23336,5.8777356,4.2904596,0.9354343,0.6908,1.0,0.0,0.0,0.2852155,8.157623
23337,5.0039463,3.3322046,1.0645658,0.9183,0.0,0.0,1.0,0.24017134,8.157623
23338,5.4161005,3.7612002,1.0645658,0.9019,0.0,0.0,0.0,0.32731557,8.157623
23339,4.248495,2.8332133,2.9354343,-0.6924,0.0,0.0,0.0,-0.18315603,8.157623
23340,2.6390574,1.3862944,1.0645658,0.6369,1.0,0.0,0.0,-0.45362824,8.157623
23341,6.1696105,4.4998097,1.9354342,0.9792,1.0,0.0,0.0,0.81343114,8.157623
23342,6.0730443,4.465908,0.06456572,0.8691,1.0,0.0,0.0,0.15109956,8.157623
23343,4.356709,2.7725887,2.9354343,0.0,1.0,0.0,0.0,0.19925834,8.157623
23344,5.786897,4.1743875,0.06456572,0.775,1.0,0.0,0.0,0.03616181,8.157623
23345,5.484797,3.8066626,1.0645658,0.7829,1.0,0.0,0.0,0.28184134,8.157623
23346,4.744932,3.1780539,1.0645658,0.9481,0.0,0.0,0.0,3.9944632,8.157623
23347,4.1431346,2.5649493,1.0645658,0.6249,1.0,0.0,0.0,-0.11091986,8.157623
23348,4.6821313,2.9957323,1.0645658,0.6562,1.0,0.0,0.0,0.030263528,8.157623
23349,4.9272537,3.3322046,1.0645658,0.9303,1.0,0.0,0.0,0.22857353,8.157623
23350,2.9957323,1.609438,2.9354343,-0.7177,1.0,0.0,0.0,-0.4868156,8.157623
23351,5.31812,3.7376697,1.0645658,0.9778,1.0,0.0,0.0,0.34375513,8.157623
23352,3.6888795,2.1972246,0.06456572,-0.1655,1.0,0.0,0.0,-0.9358593,8.157623
23353,4.3438053,2.8332133,2.9354343,-0.2411,1.0,0.0,0.0,0.07184582,8.157623
23354,5.0369525,3.3322046,1.0645658,0.8243,1.0,0.0,0.0,0.19931924,8.157623
23355,4.787492,3.2580965,0.06456572,0.316,1.0,0.0,0.0,-0.43253672,8.157623
23356,5.030438,3.4965076,2.9354343,0.4663,1.0,0.0,0.0,0.5961768,8.157623
23357,4.7184987,3.218876,1.0645658,0.4753,0.0,0.0,1.0,-0.054653462,8.157623
23358,4.158883,2.1972246,1.0645658,0.8356,0.0,0.0,0.0,0.0014647288,8.157623
23359,5.6312118,3.9318256,1.9354342,-0.5568,1.0,0.0,0.0,-0.104111955,8.157623
23360,4.4886365,2.8332133,1.0645658,0.4588,1.0,0.0,0.0,-0.116489485,8.157623
23361,4.0253515,2.5649493,1.0645658,0.6369,1.0,0.0,0.0,-0.13204943,8.157623
23362,4.8598123,3.218876,1.0645658,0.8979,1.0,0.0,0.0,0.19620919,8.157623
23363,2.8332133,1.0986123,1.0645658,0.0,1.0,0.0,0.0,-0.73726124,8.157623
23364,3.0910425,1.7917595,1.0645658,0.8519,1.0,0.0,0.0,-0.23783077,8.157623
23365,4.828314,3.218876,1.0645658,0.9488,1.0,0.0,0.0,0.21516933,8.157623
23366,4.912655,3.295837,2.9354343,0.5749,1.0,0.0,0.0,0.62489754,8.157623
23367,4.7957907,3.0910425,0.06456572,0.2263,1.0,0.0,0.0,-0.4769012,8.157623
23368,6.322565,4.6821313,0.06456572,0.8831,0.0,0.0,0.0,0.21620558,8.157623
23369,3.9702919,2.1972246,1.0645658,0.7397,1.0,0.0,0.0,-0.09177184,8.157623
23370,5.0106354,3.295837,1.0645658,0.6696,1.0,0.0,0.0,0.1133817,8.157623
23371,3.0910425,1.609438,0.06456572,-0.1531,1.0,0.0,0.0,-1.0681406,8.157623
23372,5.9053617,4.248495,1.0645658,0.9503,1.0,0.0,0.0,0.46578634,8.157623
23373,4.5108595,2.5649493,2.9354343,-0.5812,1.0,0.0,0.0,-0.06491076,8.157623
23374,3.6109178,2.0794415,1.0645658,0.6249,1.0,0.0,0.0,-0.23437825,8.157623
23375,4.4998097,2.8903718,2.9354343,0.0,1.0,0.0,0.0,0.23245347,8.157623
23376,4.6051702,3.0445225,1.0645658,0.9259,1.0,0.0,0.0,0.15158918,8.157623
23377,3.912023,2.1972246,1.0645658,0.6478,1.0,0.0,0.0,-0.15271336,8.157623
23378,3.4339871,1.9459101,0.9354343,0.4404,1.0,0.0,0.0,-0.41087967,8.157623
23379,5.9558372,4.2904596,2.9354343,-0.8083,1.0,0.0,0.0,0.15308625,8.157623
23380,3.295837,1.7917595,0.06456572,0.6249,1.0,0.0,0.0,-0.6191486,8.157623
23381,4.912655,3.1780539,0.06456572,-0.1531,1.0,0.0,0.0,-0.645581,8.157623
23382,3.4965076,1.7917595,1.0645658,0.0,1.0,0.0,0.0,-0.5833968,8.157623
23383,4.394449,2.9957323,2.9354343,-0.0632,1.0,0.0,0.0,0.17539869,8.157623
23384,5.062595,3.3322046,1.0645658,0.9526,1.0,0.0,0.0,0.27147657,8.157623
23385,3.2580965,1.609438,1.0645658,0.2023,1.0,0.0,0.0,-0.5343044,8.157623
23386,3.637586,2.0794415,1.0645658,0.6486,1.0,0.0,0.0,-0.21596165,8.157623
23387,3.4965076,1.9459101,2.9354343,-0.25,1.0,0.0,0.0,-0.12929477,8.157623
23388,6.645091,4.9272537,0.9354343,0.8576,1.0,0.0,0.0,0.54929584,8.157623
23389,5.220356,3.583519,2.9354343,0.0,1.0,0.0,0.0,0.39959863,8.157623
23390,8.130648,6.3561077,1.9354342,0.9767,0.0,0.0,0.0,1.267043,8.157623
23391,6.107023,4.394449,1.0645658,0.9634,1.0,0.0,0.0,0.5193259,8.157623
23392,5.497168,3.8501475,1.0645658,0.824,1.0,0.0,0.0,0.3059207,8.157623
23393,5.46806,3.8918202,1.0645658,0.8505,1.0,0.0,0.0,0.31284377,8.157623
23394,4.189655,2.5649493,1.0645658,0.5696,1.0,0.0,0.0,-0.1286661,8.157623
23395,4.248495,2.4849067,2.9354343,0.0,1.0,0.0,0.0,0.17415603,8.157623
23396,4.3820267,2.7080503,1.0645658,0.4557,1.0,0.0,0.0,-0.14281951,8.157623
23397,5.5947113,4.060443,1.0645658,0.9149,1.0,0.0,0.0,0.3754566,8.157623
23398,5.332719,3.713572,1.0645658,0.9304,1.0,0.0,0.0,0.32268092,8.157623
23399,2.6390574,1.3862944,0.9354343,-0.2057,1.0,0.0,0.0,-0.9286986,8.157623
23400,3.4339871,1.9459101,1.0645658,0.75,1.0,0.0,0.0,-0.21086319,8.157623
23401,4.65396,2.944439,1.0645658,0.765,1.0,0.0,0.0,0.07987481,8.157623
23402,4.905275,3.4011974,1.9354342,-0.5075,1.0,0.0,0.0,-0.24706642,8.157623
23403,6.070738,4.356709,2.9354343,0.7351,0.0,1.0,0.0,4.2907095,6.171248
23404,5.771441,4.1431346,1.0645658,0.7594,1.0,0.0,0.0,0.33620706,8.157623
23405,5.669881,4.0943446,1.0645658,-0.8807,1.0,0.0,0.0,-0.5337232,8.157623
23406,3.3672957,2.0794415,1.0645658,0.3612,1.0,0.0,0.0,-0.4269733,8.157623
23407,2.6390574,1.3862944,1.0645658,0.4215,1.0,0.0,0.0,-0.5647851,8.157623
23408,6.6656837,5.0039463,0.06456572,0.8927,1.0,0.0,0.0,0.30075288,8.157623
23409,5.313206,3.6888795,1.0645658,0.8815,1.0,0.0,0.0,0.29291975,8.157623
23410,5.480639,3.713572,1.9354342,0.7096,1.0,0.0,0.0,0.51448363,8.157623
23411,4.0073333,2.0794415,0.9354343,0.0,1.0,0.0,0.0,-0.50514835,8.157623
23412,4.189655,2.3978953,2.9354343,-0.4215,1.0,0.0,0.0,-0.057007696,8.157623
23413,4.7095304,3.0910425,1.9354342,0.6808,1.0,0.0,0.0,0.32074726,8.157623
23414,4.1271343,2.3978953,1.0645658,0.765,1.0,0.0,0.0,-0.04233305,8.157623
23415,4.0073333,2.5649493,2.9354343,0.0,1.0,0.0,0.0,0.118213646,8.157623
23416,3.4965076,2.0794415,0.06456572,0.7964,1.0,0.0,0.0,-0.48409668,8.157623
23417,4.3438053,2.8903718,1.0645658,0.9018,1.0,0.0,0.0,0.0785236,8.157623
23418,5.497168,3.912023,1.0645658,0.9474,1.0,0.0,0.0,0.3696011,8.157623
23419,4.644391,2.9957323,1.0645658,0.8494,1.0,0.0,0.0,0.121209495,8.157623
23420,5.081404,3.465736,1.9354342,0.4404,1.0,0.0,0.0,0.28295285,8.157623
23421,7.3297496,5.652489,1.0645658,0.9915,0.0,0.0,0.0,0.8174629,8.157623
23422,2.9957323,1.609438,2.9354343,-0.5423,1.0,0.0,0.0,-0.39630067,8.157623
23423,5.963579,4.3307333,1.0645658,0.9093,1.0,0.0,0.0,0.45813307,8.157623
23424,4.0943446,2.3025851,1.0645658,0.0,1.0,0.0,0.0,-0.44471648,8.157623
23425,4.7184987,3.0445225,0.06456572,0.4019,1.0,0.0,0.0,-0.40421242,8.157623
23426,2.8332133,1.609438,1.0645658,0.2023,1.0,0.0,0.0,-0.6328646,8.157623
23427,5.17615,3.637586,1.0645658,0.765,1.0,0.0,1.0,0.20100713,8.157623
23428,4.406719,2.7080503,1.0645658,0.0,1.0,0.0,0.0,-0.3722549,8.157623
